stock_code,stock_name,pe,date
600232,金鹰股份,15.743440233236152,20050105
600176,中国巨石,15.784982935153584,20050105
000989,ST九芝,15.792079207920791,20050105
000581,威孚高科,15.851851851851851,20050105
600978,*ST宜生,15.864864864864865,20050105
000422,湖北宜化,15.90781337830242,20050105
600795,国电电力,16.016260162601625,20050105
000903,云内动力,16.03030303030303,20050105
600409,三友化工,16.067521100343857,20050105
600835,上海机电,16.144927536231886,20050105
000012,南  玻Ａ,16.2,20050105
000510,新金路,16.30109670987039,20050105
000667,ST美置,16.32585751978892,20050105
600301,华锡有色,16.329113924050635,20050105
000782,恒申新材,16.357142857142854,20050105
600888,新疆众和,16.4,20050105
000530,冰山冷热,16.413793103448278,20050105
000008,神州高铁,16.538461538461537,20050105
000623,吉林敖东,16.546546546546544,20050105
002034,旺能环境,16.555555555555557,20050105
600320,振华重工,16.57142857142857,20050105
600101,明星电力,16.585365853658537,20050105
600426,华鲁恒升,16.62251655629139,20050105
600780,通宝能源,16.654545454545453,20050105
000911,广农糖业,16.6734693877551,20050105
600690,海尔智家,16.699029126213592,20050105
600785,新华百货,16.853658536585368,20050105
600356,恒丰纸业,16.867924528301884,20050105
600015,华夏银行,16.97645600991326,20050105
600611,大众交通,17.0,20050105
600660,福耀玻璃,17.025641025641026,20050105
000666,经纬纺机,17.08,20050105
000602,金马集团,17.08108108108108,20050105
600352,浙江龙盛,17.1173235563703,20050105
600583,海油工程,17.144144144144143,20050105
600676,交运股份,17.208333333333332,20050105
600518,康美药业,17.21311475409836,20050105
000939,凯迪退,17.25,20050105
600370,三房巷,17.288888888888888,20050105
000513,丽珠集团,17.414634146341463,20050105
600973,宝胜股份,17.452380952380953,20050105
600488,津药药业,17.456359102244388,20050105
600482,中国动力,17.48275862068966,20050105
000680,山推股份,17.61111111111111,20050105
600736,苏州高新,17.640845070422536,20050105
600425,青松建化,17.678571428571427,20050105
000617,中油资本,17.698630136986303,20050105
600470,六国化工,17.75,20050105
600036,招商银行,17.76086956521739,20050105
002032,苏 泊 尔,17.76785714285714,20050105
002021,中捷资源,17.774154097024056,20050105
000972,中基健康,17.790697674418606,20050105
600592,龙溪股份,17.80415430267062,20050105
600189,泉阳泉,17.8125,20050105
600519,贵州茅台,17.81818181818182,20050105
600170,上海建工,17.862068965517242,20050105
600619,海立股份,17.872340425531917,20050105
000728,国元证券,17.898305084745765,20050105
600348,华阳股份,17.911479944674966,20050105
600162,香江控股,17.95918367346939,20050105
002035,华帝股份,18.0,20050105
600607,上实医药,18.059614260666276,20050105
000608,阳光股份,18.10810810810811,20050105
600196,复星医药,18.11320754716981,20050105
600327,大东方,18.14589665653495,20050105
600993,马应龙,18.15702479338843,20050105
600120,浙江东方,18.2,20050105
600033,福建高速,18.231768231768232,20050105
600438,通威股份,18.372093023255815,20050105
000916,华北高速,18.409090909090907,20050105
000549,S湘火炬,18.42105263157895,20050105
000822,山东海化,18.425,20050105
002001,新 和 成,18.493150684931507,20050105
600257,大湖股份,18.521400778210115,20050105
000913,钱江摩托,18.549999999999997,20050105
000488,ST晨鸣,18.570664765638924,20050105
000060,中金岭南,18.59375,20050105
000014,沙河股份,18.61667744020685,20050105
000800,一汽解放,18.61674466978679,20050105
600732,爱旭股份,18.620356970574047,20050105
600008,首创环保,18.622222222222224,20050105
000983,山西焦煤,18.692307692307693,20050105
600992,贵绳股份,18.70967741935484,20050105
600143,金发科技,18.710144927536234,20050105
600178,东安动力,18.716577540106954,20050105
002026,山东威达,18.718005786779436,20050105
002014,永新股份,18.81132075471698,20050105
000860,顺鑫农业,18.83597883597884,20050105
600271,航天信息,18.860294117647058,20050105
002031,巨轮智能,18.93877551020408,20050105
000538,云南白药,18.942511535104128,20050105
600963,岳阳林纸,18.973684210526315,20050105
002015,协鑫能科,18.992932862190816,20050105
600546,山煤国际,19.015492253873063,20050105
600995,南网储能,19.035087719298247,20050105
600636,国新文化,19.04076738609113,20050105
000792,盐湖股份,19.049685398134084,20050105
000096,广聚能源,19.094076655052266,20050105
000600,建投能源,19.146341463414636,20050105
600444,国机通用,19.186046511627907,20050105
600535,XD天士力,19.283333333333335,20050105
600824,益民集团,19.29447852760736,20050105
600529,山东药玻,19.32608695652174,20050105
600361,创新新材,19.358974358974358,20050105
600261,阳光照明,19.404255319148934,20050105
600197,伊力特,19.480519480519483,20050105
000949,新乡化纤,19.544259421560035,20050105
600382,广东明珠,19.576923076923077,20050105
600439,瑞贝卡,19.577464788732396,20050105
600586,金晶科技,19.589285714285715,20050105
600741,华域汽车,19.62025316455696,20050105
600662,外服控股,19.632107023411372,20050105
000063,中兴通讯,19.644444444444442,20050105
600697,欧亚集团,19.646643109540637,20050105
600423,柳化股份,19.694444444444446,20050105
600475,华光环能,19.724576271186443,20050105
600693,东百集团,19.734513274336283,20050105
002024,ST易购,19.783549783549784,20050105
600389,江山股份,19.824890556597875,20050105
600422,昆药集团,19.869929830566488,20050105
600694,大商股份,19.905303030303028,20050105
600074,退市保千,19.91561181434599,20050105
000919,金陵药业,19.916267942583733,20050105
001872,招商港口,19.99163179916318,20050105
600481,双良节能,19.9934554973822,20050105
002027,分众传媒,20.0,20050105
600309,万华化学,20.0,20050105
000852,石化机械,20.0390625,20050105
600626,申达股份,20.041152263374485,20050105
000930,中粮科技,20.076923076923077,20050105
600597,光明乳业,20.088235294117645,20050105
000936,华西股份,20.136363636363637,20050105
600280,中央商场,20.175,20050105
600960,渤海汽车,20.195121951219512,20050105
600509,天富能源,20.208333333333332,20050105
600628,新世界,20.21428571428571,20050105
600469,风神股份,20.26666666666667,20050105
600598,北大荒,20.26666666666667,20050105
600397,安源煤业,20.26866851047017,20050105
000006,深振业Ａ,20.285714285714285,20050105
600368,五洲交通,20.285714285714285,20050105
600875,东方电气,20.408163265306122,20050105
600410,华胜天成,20.47120418848168,20050105
600548,深高速,20.495495495495494,20050105
600064,南京高科,20.49586776859504,20050105
000662,天夏退,20.501835985312116,20050105
600549,厦门钨业,20.586956521739133,20050105
600007,中国国贸,20.73076923076923,20050105
000700,模塑科技,20.78265468006346,20050105
000895,双汇发展,20.80536912751678,20050105
000905,厦门港务,20.96969696969697,20050105
002037,保利联合,20.973684210526315,20050105
002009,天奇股份,21.02040816326531,20050105
600889,南京化纤,21.043478260869563,20050105
600552,凯盛科技,21.058354476259513,20050105
600750,江中药业,21.1,20050105
600467,好当家,21.114285714285714,20050105
600376,首开股份,21.148148148148145,20050105
000739,普洛药业,21.153846153846153,20050105
600526,菲达环保,21.17948717948718,20050105
600716,凤凰股份,21.197183098591548,20050105
600260,*ST凯乐,21.304347826086957,20050105
600291,退市西水,21.310344827586206,20050105
002022,科华生物,21.31081081081081,20050105
600396,华电辽能,21.34782608695652,20050105
000910,大亚圣象,21.49425287356322,20050105
000420,吉林化纤,21.569674319273894,20050105
600151,航天机电,21.612903225806452,20050105
600079,人福医药,21.616161616161616,20050105
000776,广发证券,21.666666666666668,20050105
600323,瀚蓝环境,21.676470588235293,20050105
000690,宝新能源,21.695652173913043,20050105
000541,佛山照明,21.753846153846155,20050105
000811,冰轮环境,21.778350515463917,20050105
600459,贵研铂业,21.8,20050105
000069,华侨城Ａ,21.86915887850467,20050105
000514,渝 开 发,21.874999999999996,20050105
600392,盛和资源,21.90854870775348,20050105
600117,西宁特钢,21.933701657458567,20050105
000858,五 粮 液,21.934426229508198,20050105
600981,汇鸿集团,22.03846153846154,20050105
600350,山东高速,22.054054054054056,20050105
600267,海正药业,22.06611570247934,20050105
600082,海泰发展,22.074468085106385,20050105
600299,安迪苏,22.078947368421055,20050105
600256,广汇能源,22.094361334867664,20050105
600009,上海机场,22.115942028985508,20050105
600650,锦江在线,22.119281991893455,20050105
002029,七 匹 狼,22.146341463414636,20050105
600298,安琪酵母,22.174462705436156,20050105
000829,天音控股,22.18239745121466,20050105
600493,凤竹纺织,22.27602905569007,20050105
000088,盐 田 港,22.290161200667036,20050105
600819,耀皮玻璃,22.307692307692307,20050105
600791,京能置业,22.31818181818182,20050105
600589,大位科技,22.357142857142854,20050105
600078,澄星股份,22.36,20050105
000711,*ST京蓝,22.403846153846157,20050105
000987,越秀资本,22.409090909090907,20050105
600577,精达股份,22.427745664739884,20050105
600811,*ST东方,22.470588235294116,20050105
002018,华信退,22.474999999999998,20050105
000831,中国稀土,22.555555555555554,20050105
600961,株冶集团,22.596153846153847,20050105
002038,双鹭药业,22.640845070422536,20050105
002004,华邦健康,22.666666666666664,20050105
000400,许继电气,22.684210526315788,20050105
600900,长江电力,22.71317829457364,20050105
600884,杉杉股份,22.727272727272727,20050105
000607,华媒控股,22.782793414763677,20050105
600499,科达制造,22.81496062992126,20050105
002028,思源电气,22.825688073394492,20050105
600479,千金药业,22.875,20050105
600616,金枫酒业,22.891891891891895,20050105
600575,淮河能源,22.944444444444446,20050105
000635,英 力 特,22.980295566502463,20050105
600150,中国船舶,22.98780487804878,20050105
600296,S兰铝,23.01980198019802,20050105
000016,深康佳Ａ,23.03418803418803,20050105
000715,中兴商业,23.135832325675132,20050105
000968,蓝焰控股,23.14009661835749,20050105
600976,健民集团,23.186046511627907,20050105
600841,动力新科,23.22727272727273,20050105
600879,航天电子,23.275,20050105
000401,冀东水泥,23.30677290836653,20050105
000011,深物业A,23.30736968244458,20050105
000767,晋控电力,23.307661126874745,20050105
600366,宁波韵升,23.343079922027293,20050105
002036,联创电子,23.34375,20050105
600582,天地科技,23.358974358974358,20050105
600456,宝钛股份,23.434284034107613,20050105
600250,南京商旅,23.5,20050105
002007,华兰生物,23.51826792963464,20050105
600180,瑞茂通,23.52501867064974,20050105
600558,大西洋,23.52941176470588,20050105
600129,太极集团,23.555555555555554,20050105
600966,博汇纸业,23.595744680851066,20050105
600860,京城股份,23.60869565217391,20050105
600594,益佰制药,23.626373626373624,20050105
600416,湘电股份,23.629629629629626,20050105
600420,国药现代,23.688933200398807,20050105
600858,银座股份,23.70289459311851,20050105
600330,天通股份,23.72759856630824,20050105
000068,华控赛格,23.739977090492552,20050105
600075,新疆天业,23.787878787878785,20050105
600486,扬农化工,23.79821958456973,20050105
000416,*ST民控,23.82089552238806,20050105
000572,海马汽车,23.9,20050105
600300,维维股份,23.925925925925924,20050105
000502,绿景退,23.947368421052634,20050105
600210,紫江企业,24.0,20050105
600182,S佳通,24.00943396226415,20050105
600511,国药股份,24.03041825095057,20050105
000837,秦川机床,24.12213740458015,20050105
600726,华电能源,24.157894736842103,20050105
600495,晋西车轴,24.16,20050105
600537,亿晶光电,24.333333333333332,20050105
600497,驰宏锌锗,24.338747099767982,20050105
600827,百联股份,24.39739413680782,20050105
600502,安徽建工,24.421052631578945,20050105
600663,陆家嘴,24.482758620689655,20050105
600085,同仁堂,24.49530516431925,20050105
002020,京新药业,24.52054794520548,20050105
000059,华锦股份,24.53838678328474,20050105
600226,亨通股份,24.59090909090909,20050105
600152,维科技术,24.650349650349654,20050105
600664,哈药股份,24.65753424657534,20050105
000599,青岛双星,24.722222222222225,20050105
000042,中洲控股,24.77326968973747,20050105
600874,创业环保,24.791666666666668,20050105
600326,西藏天路,24.84237074401009,20050105
601607,上海医药,24.849999999999998,20050105
600191,华资实业,24.8695652173913,20050105
600125,铁龙物流,24.954954954954957,20050105
600563,法拉电子,25.0,20050105
600091,退市明科,25.047619047619047,20050105
600673,东阳光,25.05116659844454,20050105
600050,中国联通,25.081967213114755,20050105
600284,浦东建设,25.11111111111111,20050105
600578,京能电力,25.115384615384617,20050105
600172,黄河旋风,25.136363636363637,20050105
000966,长源电力,25.143753267119706,20050105
000869,张  裕Ａ,25.208747514910534,20050105
000659,珠海中富,25.222222222222225,20050105
600820,隧道股份,25.231338679827267,20050105
600246,万通发展,25.234647358541164,20050105
600276,恒瑞医药,25.259875259875262,20050105
600287,ST舜天,25.26666666666667,20050105
600055,万东医疗,25.27272727272727,20050105
000065,北方国际,25.27777777777778,20050105
000417,合百集团,25.278121137206426,20050105
600012,皖通高速,25.40983606557377,20050105
600067,冠城新材,25.416666666666668,20050105
600183,生益科技,25.545454545454543,20050105
000423,东阿阿胶,25.5625,20050105
600121,郑州煤电,25.699999999999996,20050105
600258,首旅酒店,25.78423871461362,20050105
600869,远东股份,25.866666666666667,20050105
002033,丽江股份,25.886363636363637,20050105
600487,亨通光电,25.906249999999996,20050105
600897,厦门空港,25.92982456140351,20050105
600639,浦东金桥,25.938864628820962,20050105
002011,盾安环境,26.03125,20050105
600317,营口港,26.060438037149986,20050105
000050,深天马Ａ,26.08571428571429,20050105
600818,中路股份,26.157894736842103,20050105
600649,城投控股,26.26086956521739,20050105
600979,广安爱众,26.26820693119036,20050105
600311,*ST荣华,26.28,20050105
600463,空港股份,26.307692307692307,20050105
000089,深圳机场,26.31578947368421,20050105
002006,精工科技,26.31578947368421,20050105
600967,内蒙一机,26.318181818181817,20050105
000151,中成股份,26.35294117647059,20050105
000975,山金国际,26.357142857142854,20050105
600238,海南椰岛,26.36363636363636,20050105
600249,两面针,26.39285714285714,20050105
600233,圆通速递,26.39751552795031,20050105
000990,诚志股份,26.423357664233574,20050105
600525,长园集团,26.458333333333332,20050105
002005,ST德豪,26.46153846153846,20050105
000973,佛塑科技,26.470588235294116,20050105
600277,ST亿利,26.47329650092081,20050105
600965,福成股份,26.533333333333335,20050105
600962,国投中鲁,26.68421052631579,20050105
000516,国际医学,26.69565217391304,20050105
600590,泰豪科技,26.749999999999996,20050105
600059,古越龙山,26.77272727272727,20050105
600155,华创云信,26.933333333333334,20050105
600798,宁波海运,26.941176470588236,20050105
000819,岳阳兴长,27.0,20050105
600360,ST华微,27.027027027027028,20050105
600782,新钢股份,27.08757637474542,20050105
600289,*ST信通,27.18,20050105
000970,中科三环,27.280701754385962,20050105
600241,时代万恒,27.291666666666668,20050105
000828,东莞控股,27.32620320855615,20050105
600591,*ST上航,27.333333333333332,20050105
000503,国新健康,27.379209370424597,20050105
000888,峨眉山Ａ,27.384615384615383,20050105
000786,北新建材,27.417218543046356,20050105
600510,黑牡丹,27.454545454545453,20050105
600247,*ST成城,27.46153846153846,20050105
000536,华映科技,27.47252747252747,20050105
000833,粤桂股份,27.533333333333335,20050105
600035,楚天高速,27.564979480164162,20050105
000758,中色股份,27.624309392265193,20050105
600817,宇通重工,27.71794871794872,20050105
600295,鄂尔多斯,27.750000000000004,20050105
000729,燕京啤酒,27.780487804878053,20050105
600395,盘江股份,27.799043062200955,20050105
600975,新五丰,27.8,20050105
600021,上海电力,27.817178881008665,20050105
600627,上电股份,27.846153846153847,20050105
600562,国睿科技,27.869565217391305,20050105
000609,*ST中迪,27.893820713664056,20050105
600236,桂冠电力,27.897727272727277,20050105
600388,龙净环保,28.03571428571428,20050105
002003,伟星股份,28.04123711340206,20050105
600201,生物股份,28.05,20050105
600138,中青旅,28.19089900110988,20050105
600521,华海药业,28.227272727272723,20050105
000551,创元科技,28.42105263157895,20050105
600863,内蒙华电,28.49315068493151,20050105
000601,韶能股份,28.5,20050105
600802,福建水泥,28.57142857142857,20050105
600880,博瑞传播,28.57894736842105,20050105
002017,东信和平,28.750000000000004,20050105
600354,敦煌种业,28.76470588235294,20050105
600141,兴发集团,28.81720430107527,20050105
000969,安泰科技,29.203025014543336,20050105
600898,*ST美讯,29.268292682926827,20050105
000525,ST红太阳,29.285299244625218,20050105
600527,江南高纤,29.46428571428571,20050105
000090,天健集团,29.637305699481864,20050105
600070,*ST富润,29.705882352941174,20050105
600528,中铁工业,29.807130333138513,20050105
000752,ST西发,29.81056829511466,20050105
600754,锦江酒店,29.834024896265564,20050105
600321,正源股份,29.933333333333337,20050105
600739,辽宁成大,30.000000000000004,20050105
000893,亚钾国际,30.076923076923077,20050105
002025,航天电器,30.111582586830114,20050105
600809,山西汾酒,30.12165450121655,20050105
000100,TCL科技,30.27823240589198,20050105
002023,海特高新,30.35087719298246,20050105
600268,国电南自,30.40697674418605,20050105
002016,世荣兆业,30.448275862068968,20050105
600461,洪城环境,30.467289719626166,20050105
000021,深科技,30.52157115260786,20050105
000099,中信海直,30.62230437461491,20050105
000520,凤凰航运,30.786350148367955,20050105
600106,重庆路桥,30.791229742612014,20050105
600557,康缘药业,30.904109589041095,20050105
600480,凌云股份,30.95,20050105
600536,中国软件,30.956521739130434,20050105
600004,白云机场,31.03571428571428,20050105
600328,中盐化工,31.15384615384615,20050105
000515,攀渝钛业,31.235294117647054,20050105
600784,鲁银投资,31.25,20050105
600421,华嵘控股,31.434782608695652,20050105
000498,山东路桥,31.51260504201681,20050105
000816,智慧农业,31.55339805825243,20050105
001914,招商积余,31.555555555555554,20050105
600069,退市银鸽,31.666666666666668,20050105
600722,金牛化工,31.692307692307693,20050105
600351,亚宝药业,31.72727272727273,20050105
600532,退市未来,31.8125,20050105
600986,浙文互联,31.818181818181817,20050105
600406,国电南瑞,31.849999999999998,20050105
000826,启迪环境,31.888111888111887,20050105
000875,吉电股份,31.932093775262732,20050105
000679,大连友谊,31.949152542372882,20050105
600038,中直股份,31.97573656845754,20050105
600717,天津港,32.0,20050105
600815,厦工股份,32.0,20050105
600601,方正科技,32.0,20050105
600987,航民股份,32.05882352941176,20050105
000759,中百集团,32.0625,20050105
600655,豫园股份,32.12903225806452,20050105
600748,上实发展,32.14285714285714,20050105
600572,康恩贝,32.17391304347826,20050105
600415,小商品城,32.174418604651166,20050105
000524,岭南控股,32.204724409448815,20050105
600570,恒生电子,32.21986030974795,20050105
000900,现代投资,32.222222222222214,20050105
600834,申通地铁,32.23529411764706,20050105
600221,海航控股,32.25,20050105
600584,长电科技,32.25130890052356,20050105
600982,宁波能源,32.28089275993467,20050105
600377,宁沪高速,32.297379646556976,20050105
600742,一汽富维,32.374100719424455,20050105
002019,亿帆医药,32.458333333333336,20050105
600135,乐凯胶片,32.559158632778264,20050105
600071,凤凰光学,32.5625,20050105
600139,*ST西源,32.60869565217391,20050105
600545,卓郎智能,32.758620689655174,20050105
600133,东湖高新,32.772621809744784,20050105
600337,美克家居,32.800000000000004,20050105
000566,海南海药,32.833333333333336,20050105
600237,铜峰电子,32.869565217391305,20050105
000721,西安饮食,33.16326530612245,20050105
600692,亚通股份,33.30882352941176,20050105
600681,百川能源,33.333333333333336,20050105
600089,特变电工,33.36127409891031,20050105
600109,国金证券,33.475935828877006,20050105
000978,桂林旅游,33.49538162372387,20050105
000971,*ST高升,33.83333333333333,20050105
000570,苏常柴Ａ,33.91666666666667,20050105
600281,华阳新材,33.94428152492669,20050105
000419,通程控股,34.109691960931634,20050105
600490,鹏欣资源,34.13333333333333,20050105
000031,大悦城,34.18181818181818,20050105
600316,洪都航空,34.32171979243884,20050105
600460,士兰微,34.3235294117647,20050105
600983,惠而浦,34.36363636363636,20050105
002002,ST鸿达,34.406130268199234,20050105
600547,山东黄金,34.41666666666667,20050105
600644,乐山电力,34.461054287962234,20050105
002030,达安基因,34.47222222222222,20050105
600496,精工钢构,34.490358126721766,20050105
600310,广西能源,34.49107573564882,20050105
000548,湖南投资,34.61538461538462,20050105
600724,宁波富达,34.61904761904762,20050105
600803,新奥股份,34.6875,20050105
600969,郴电国际,34.81012658227848,20050105
600652,退市游久,34.843437708194536,20050105
600266,城建发展,34.93333333333334,20050105
000428,华天酒店,35.01416430594901,20050105
600674,川投能源,35.08124076809454,20050105
000589,贵州轮胎,35.26315789473684,20050105
600520,文一科技,35.29411764705882,20050105
000543,皖能电力,35.333333333333336,20050105
600638,新黄浦,35.34361851332398,20050105
600263,路桥建设,35.490196078431374,20050105
600730,中国高科,35.54838709677419,20050105
000610,西安旅游,35.60283687943262,20050105
600600,青岛啤酒,35.922697991663505,20050105
600990,四创电子,36.034177961107844,20050105
600387,*ST海越,36.0625,20050105
600704,物产中大,36.11510791366906,20050105
600195,中牧股份,36.1875,20050105
600353,旭光电子,36.213408876298395,20050105
000848,承德露露,36.214285714285715,20050105
000611,天首退,36.25,20050105
000586,汇源通信,36.273291925465834,20050105
600621,华鑫股份,36.291486291486294,20050105
600825,新华传媒,36.31578947368421,20050105
600777,ST新潮,36.36363636363637,20050105
600393,ST粤泰,36.44444444444444,20050105
600037,歌华有线,36.50000000000001,20050105
600706,曲江文旅,36.54545454545454,20050105
600851,海欣股份,36.592592592592595,20050105
002012,凯恩股份,36.625,20050105
600105,永鼎股份,36.75496688741722,20050105
000881,中广核技,36.833333333333336,20050105
600315,上海家化,37.05555555555556,20050105
000410,沈阳机床,37.05882352941176,20050105
000657,中钨高新,37.12871287128713,20050105
000931,中 关 村,37.13620488940629,20050105
600543,莫高股份,37.333333333333336,20050105
600539,狮头股份,37.45454545454545,20050105
002008,大族激光,37.45718315534958,20050105
000544,中原环保,37.61682242990655,20050105
600771,广誉远,37.75,20050105
000591,太阳能,37.800000000000004,20050105
600253,天方药业,37.81818181818182,20050105
600436,片仔癀,37.85234899328859,20050105
600319,亚星化学,37.857142857142854,20050105
600622,光大嘉宝,38.0,20050105
600452,涪陵电力,38.0,20050105
000587,*ST金洲,38.0,20050105
600391,航发科技,38.0,20050105
600435,北方导航,38.17647058823529,20050105
600379,宝光股份,38.41666666666667,20050105
600215,派斯林,38.45454545454546,20050105
600840,新湖创业,38.51063829787234,20050105
600984,建设机械,38.6,20050105
600868,梅雁吉祥,38.625,20050105
000821,京山轻机,38.8,20050105
600747,退市大控,38.91891891891892,20050105
600132,重庆啤酒,39.03846153846154,20050105
600588,用友网络,39.056603773584904,20050105
600128,苏豪弘业,39.0595009596929,20050105
600478,科力远,39.11949685534591,20050105
